benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,mode_column,generalized_row,candidate_name,candidate_order,candidate_description,candidate_is_current_default,station_index,x_m,x_over_l,trapz_weight_m,current_density_value_per_m,candidate_density_value_per_m,candidate_density_delta_vs_current_per_m,candidate_density_ratio_to_current,current_station_integral_value,candidate_station_integral_value,candidate_station_integral_delta_vs_current,current_gradient_norm,candidate_gradient_norm,candidate_gradient_norm_ratio_to_current,current_gradient_peak_panel_index,candidate_gradient_peak_panel_index,current_gradient_peak_abs,candidate_gradient_peak_abs,candidate_gradient_peak_abs_ratio_to_current,current_gradient_peak_phase_deg,candidate_gradient_peak_phase_deg,candidate_gradient_peak_phase_delta_vs_current_deg,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,16,1.275,0.425,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,20.00720140195761,20.00720140195761,1.0,0,0,8.83582043768726,8.83582043768726,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,0.0,0.0,0.0,,0.0,0.0,0.0,16.47767873991279,16.47767873991279,1.0,0,0,7.873608141851747,7.873608141851747,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,18,1.425,0.47500000000000003,0.07500000000000007,0.0,0.0,0.0,,0.0,0.0,0.0,13.08274892445436,13.08274892445436,1.0,0,0,6.663065165775876,6.663065165775876,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,19,1.5,0.5,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,10.179399517414469,10.179399517414469,1.0,0,0,5.472166432301757,5.472166432301757,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,20,1.575,0.525,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,7.850154054670432,7.850154054670432,1.0,0,0,4.431891440656086,4.431891440656086,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,21,1.65,0.5499999999999999,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,6.084363232693868,6.084363232693868,1.0,7,7,3.5983333396002415,3.5983333396002415,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,22,1.7249999999999999,0.575,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,4.863630550814374,4.863630550814374,1.0,0,0,2.994374989319512,2.994374989319512,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,23,1.7999999999999998,0.6,0.07500000000000007,0.0,0.0,0.0,,0.0,0.0,0.0,4.1683161249848535,4.1683161249848535,1.0,7,7,2.6238839114892585,2.6238839114892585,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,24,1.875,0.625,0.07500000000000007,0.0,0.0,0.0,,0.0,0.0,0.0,3.944534368729954,3.944534368729954,1.0,7,7,2.460820846316355,2.460820846316355,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,25,1.95,0.65,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,4.0702052411725,4.0702052411725,1.0,0,0,2.4280758367501054,2.4280758367501054,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,26,2.025,0.6749999999999999,0.07500000000000007,0.0,0.0,0.0,,0.0,0.0,0.0,4.319760503542276,4.319760503542276,1.0,0,0,2.4015332211589566,2.4015332211589566,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,27,2.1,0.7000000000000001,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,4.41423085529207,4.41423085529207,1.0,7,7,2.2661991626224127,2.2661991626224127,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,28,2.175,0.725,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,4.19100846427747,4.19100846427747,1.0,7,7,1.9863558292206518,1.9863558292206518,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,29,2.25,0.75,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,3.6890959999941235,3.6890959999941235,1.0,0,0,1.614667763638892,1.614667763638892,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,30,2.3249999999999997,0.7749999999999999,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,3.0563870939792492,3.0563870939792492,1.0,7,7,1.2348328969115987,1.2348328969115987,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,31,2.4,0.7999999999999999,0.07500000000000018,0.0,0.0,0.0,,0.0,0.0,0.0,2.4175184066622952,2.4175184066622952,1.0,0,0,0.9051309397703955,0.9051309397703955,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,32,2.475,0.8250000000000001,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,1.8173783329142887,1.8173783329142887,1.0,1,1,0.693485288297409,0.693485288297409,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,33,2.55,0.85,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,1.2187882860423884,1.2187882860423884,1.0,1,1,0.4967750723870119,0.4967750723870119,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,34,2.625,0.875,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,0.679810034608159,0.679810034608159,1.0,4,4,0.27747352173680584,0.27747352173680584,1.0,-90.0,-90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,35,2.6999999999999997,0.8999999999999999,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,4.997849073630301,4.997849073630301,1.0,3,3,3.2899628991546375,3.2899628991546375,1.0,-90.0,-90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,36,2.775,0.9249999999999999,0.07500000000000018,0.0,0.0,0.0,,0.0,0.0,0.0,10.616250590246752,10.616250590246752,1.0,3,3,6.562459153591819,6.562459153591819,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,37,2.85,0.9500000000000001,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,9.973957302891401,9.973957302891401,1.0,3,3,7.015938967828945,7.015938967828945,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,38,2.925,0.975,0.03749999999999987,0.0,0.0,0.0,,0.0,0.0,0.0,35.28966825426905,35.28966825426905,1.0,3,3,17.023952746681246,17.023952746681246,1.0,-90.0,-90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,0,0.075,0.024999999999999998,0.0375,0.0,0.0,0.0,,0.0,0.0,0.0,343.8921096270196,343.8921096270196,1.0,3,3,154.7139462028872,154.7139462028872,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,1,0.15,0.049999999999999996,0.07499999999999998,0.0,0.0,0.0,,0.0,0.0,0.0,91.40314212729837,91.40314212729837,1.0,3,3,64.3702155946491,64.3702155946491,1.0,-90.0,-90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,2,0.22499999999999998,0.075,0.075,0.0,0.0,0.0,,0.0,0.0,0.0,98.73190943804502,98.73190943804502,1.0,4,4,60.20394428466544,60.20394428466544,1.0,-90.0,-90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,3,0.3,0.09999999999999999,0.07500000000000001,0.0,0.0,0.0,,0.0,0.0,0.0,44.39349864114724,44.39349864114724,1.0,3,3,29.816925191700566,29.816925191700566,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,4,0.375,0.125,0.07499999999999998,0.0,0.0,0.0,,0.0,0.0,0.0,9.774251203790818,9.774251203790818,1.0,7,7,4.592341383472235,4.592341383472235,1.0,-90.0,-90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,5,0.44999999999999996,0.15,0.07500000000000001,0.0,0.0,0.0,,0.0,0.0,0.0,12.508168057644658,12.508168057644658,1.0,7,7,6.091702190594699,6.091702190594699,1.0,-90.0,-90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,6,0.525,0.17500000000000002,0.07500000000000001,0.0,0.0,0.0,,0.0,0.0,0.0,14.428680275004458,14.428680275004458,1.0,7,7,7.147216395148824,7.147216395148824,1.0,-90.0,-90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,7,0.6,0.19999999999999998,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,15.162251412204478,15.162251412204478,1.0,7,7,7.982850580595521,7.982850580595521,1.0,-90.0,-90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,8,0.6749999999999999,0.22499999999999998,0.07500000000000001,0.0,0.0,0.0,,0.0,0.0,0.0,14.61639295846525,14.61639295846525,1.0,7,7,8.388805264013332,8.388805264013332,1.0,-90.0,-90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,9,0.75,0.25,0.07500000000000001,0.0,0.0,0.0,,0.0,0.0,0.0,12.348724693330512,12.348724693330512,1.0,0,0,7.909323582309149,7.909323582309149,1.0,-90.0,-90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,10,0.825,0.27499999999999997,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,8.750330853892315,8.750330853892315,1.0,0,0,6.0444088313536355,6.0444088313536355,1.0,-90.0,-90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,11,0.8999999999999999,0.3,0.07500000000000001,0.0,0.0,0.0,,0.0,0.0,0.0,8.741953574529672,8.741953574529672,1.0,3,3,3.623306210086618,3.623306210086618,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,12,0.975,0.325,0.07500000000000007,0.0,0.0,0.0,,0.0,0.0,0.0,14.88338040470135,14.88338040470135,1.0,4,4,6.120531894764902,6.120531894764902,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,13,1.05,0.35000000000000003,0.07500000000000001,0.0,0.0,0.0,,0.0,0.0,0.0,20.833293177714758,20.833293177714758,1.0,6,6,7.991503833533848,7.991503833533848,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,14,1.125,0.375,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,23.518067587414464,23.518067587414464,1.0,1,1,8.706625128527289,8.706625128527289,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,15,1.2,0.39999999999999997,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,22.81367502515831,22.81367502515831,1.0,0,0,9.100604382931458,9.100604382931458,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,16,1.275,0.425,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,20.00720140195761,20.00720140195761,1.0,0,0,8.83582043768726,8.83582043768726,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,0.0,0.0,0.0,,0.0,0.0,0.0,16.47767873991279,16.47767873991279,1.0,0,0,7.873608141851747,7.873608141851747,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,18,1.425,0.47500000000000003,0.07500000000000007,0.0,0.0,0.0,,0.0,0.0,0.0,13.08274892445436,13.08274892445436,1.0,0,0,6.663065165775876,6.663065165775876,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,19,1.5,0.5,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,10.179399517414469,10.179399517414469,1.0,0,0,5.472166432301757,5.472166432301757,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
